"操作","ID","问题","标准答案","备用答案(JSON)","分类","标签","业务域","状态","启用","版本","修改说明"
"KEEP","1321","25宫格连贯分镜的提示词怎么写","25宫格连贯分镜参考提示词：
分镜创作逻辑：1. 若提供文案主题，将【文案主题】作为叙事核心，结合【图像核心内容】与以参考图为主体，还原环境空间布局，保持人物与所有物品相对位置，多角度连贯叙事，符合剧情逻辑设计5x5（25宫格）分镜；2. 若未提供文案主题，仅以【图像核心内容】为主体，遵循以参考图为主体，还原环境空间布局，保持人物与所有物品相对位置，多角度连贯叙事，符合剧情逻辑设计分镜。AI自动规划25个差异化视角，全面覆盖全景（环境空间布局）、中景（主体关系呈现）、特写（细节质感突出）、仰拍（视觉冲击强化）、俯拍（空间层次展示）、动态镜头（运动轨迹捕捉）、侧拍（侧面细节呈现）、近景（主体状态聚焦）、远景（整体氛围烘托）等各类最优构图，重复适配视角以填满25宫格，严格还原物体相对位置，保持分镜叙事连贯性与视觉统一性，4K极致超高清分辨率，原生细节拉满，电影级工业级光影，物理级光线反射与折射，自然明暗渐变过渡，超写实级材质纹理（金属/织物/植被/岩石/皮肤）清晰无失真，无磨皮过度锐化，符合人眼真实视觉逻辑，浅景深虚化过渡自然，专业影视级布光，单反相机85mm/35mm黄金焦段拍摄，动态范围拉满，暗部亮部细节保留完整，严格对齐参考图核心美术风格（写实/二次元/赛博朋克/古风/废土/极简等），严格保持统一美术风格，横屏16:9黄金比例构图，分镜间无缝拼接无割裂感，画面无文字水印/时间码/字幕，色彩体系统一（色调/饱和度/色温一致），无时间码无字幕","","提示词模板","提示词,25宫格连贯分镜,来源:功能提示词收集","script,image","approved","1","1",""
"KEEP","1322","主光的提示词怎么写","主光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Key light 主光：画面的主要光源，决定主体明暗基调与整体光影走向，是布光的核心
- 适配场景：所有画面的基础布光（如人物、静物、场景镜头），是布光的核心骨架
- 适配环境：室内（柔光箱、台灯）、室外（自然光）、夜景（可搭配主光模拟）
- 操作方法：调整画面光影，保持构图一致性；放置在主体正前方，强度适中（主导画面明暗），可根据场景调整硬度（柔光柔和、硬光锐利），避免主光过亮过曝，确保主体正面清晰","","提示词模板","提示词,主光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1323","辅光的提示词怎么写","辅光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Fill light 辅光：辅助主光，补充主体暗部阴影，降低明暗反差，让画面更柔和
- 适配场景：所有需要柔化光影的镜头（如人物近景、静物特写）、暗调场景（避免暗部死黑）
- 适配环境：室内（辅助灯光、反光板）、室外（阴天漫射光、逆光补光）
- 操作方法：调整画面光影，保持构图一致性；放置在主光对侧，强度低于主光（主光:辅光=2:1或3:1），仅补充暗部阴影，不干扰主光主导的明暗基调","","提示词模板","提示词,辅光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1324","逆光/轮廓光的提示词怎么写","逆光/轮廓光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Back light / Rim light 逆光 / 轮廓光：从主体后方照射，勾勒主体轮廓，分离主体与背景，增强画面纵深感
- 适配场景：主体与背景颜色相近（如浅色主体+浅色背景）、人物特写、场景纵深感需求强的镜头（如远景、中景）
- 适配环境：室内（可用电灯、聚光灯）、室外（夕阳、侧逆光阳光）、夜景（可搭配灯光模拟）
- 操作方法：调整画面光影，保持构图一致性；放置在主体正后方或侧后方，高度略高于主体，强度适中（避免过亮过曝），重点是勾勒轮廓，不干扰主体正面光影","","提示词模板","提示词,逆光/轮廓光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1325","发丝光的提示词怎么写","发丝光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Hair light 发丝光：逆光的细分，专门照亮主体发丝/毛发，提升质感与层次，常见于人像布光
- 适配场景：人物特写、人像镜头（如演员面部、角色造型镜头）
- 适配环境：室内人像棚拍、室外人物近景（避免强光直射面部）
- 操作方法：调整画面光影，保持构图一致性；选用窄光束光源（如聚光灯+束光筒），对准发丝位置，强度柔和，仅照亮发丝，不影响面部光影，避免发丝过曝","","提示词模板","提示词,发丝光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1326","侧光的提示词怎么写","侧光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Kicker / Side light 侧光：从主体侧面照射，强化主体立体感，可营造戏剧感或明暗对比
- 适配场景：人物情绪刻画（如复杂、严肃、紧张的角色）、场景氛围营造（如悬疑场景、复古场景）
- 适配环境：室内（单侧灯光）、室外（侧光阳光、阴天侧方漫射光）
- 操作方法：调整画面光影，保持构图一致性；放置在主体侧面（与主光呈90度），可根据情绪调整硬度（硬光增强戏剧感，柔光增强柔和感），避免侧光过强导致面部明暗割裂","","提示词模板","提示词,侧光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1327","边缘光的提示词怎么写","边缘光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Edge light 边缘光：照亮主体边缘（非发丝），如肩部、轮廓线，增强画面通透度与分离感
- 适配场景：全身镜头、半身镜头（如角色入场、场景中的主体突出）
- 适配环境：室内、室外均可，尤其适合背景偏暗或主体与背景对比度低的场景
- 操作方法：调整画面光影，保持构图一致性；光源贴近主体边缘，强度略高于环境光，不直射镜头，重点照亮肩部、腰部等轮廓，避免边缘光晕过大","","提示词模板","提示词,边缘光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1328","顶光的提示词怎么写","顶光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Top light 顶光：从主体正上方照射，可塑造威严、压抑感，或突出顶部细节（如面部轮廓、物体顶部质感）
- 适配场景：威严角色刻画（如国王、反派）、压抑氛围场景（如监狱、密闭空间）、突出物体顶部细节（如珠宝、建筑顶部）
- 适配环境：室内（顶部灯光、吊灯）、室外（正午阳光直射）
- 操作方法：调整画面光影，保持构图一致性；光源位于主体正上方，强度根据氛围调整（压抑场景强度偏高，突出细节场景强度柔和），避免顶光过强导致面部眼部阴影过重","","提示词模板","提示词,顶光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1329","底光的提示词怎么写","底光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Bottom light 底光：从主体正下方照射，多用来营造诡异、惊悚氛围，或补充面部下方阴影
- 适配场景：惊悚、恐怖场景（如鬼片、悬疑片中的诡异镜头）、补充面部下方阴影（避免面部下方死黑）
- 适配环境：室内（地面灯光、反光板反射）、夜景（地面灯光模拟）
- 操作方法：调整画面光影，保持构图一致性；强度偏低，避免直射面部（防止面部变形），可搭配暗调背景增强诡异感；日常场景中可作为辅助光，补充面部下方阴影","","提示词模板","提示词,底光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1330","眼神光的提示词怎么写","眼神光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Eye light 眼神光：微弱光源，专门照亮人物眼球，形成亮点，让眼神更灵动、有精神
- 适配场景：所有人物面部特写、近景（如对话镜头、情绪特写）
- 适配环境：室内、室外均可，尤其适合暗调场景、逆光场景（避免眼神发黑）
- 操作方法：调整画面光影，保持构图一致性；选用微弱柔光（如小型柔光箱、反光板反射），放置在镜头侧前方，高度与眼睛平齐，强度极低，仅在眼球形成1-2个小亮点，不干扰整体光影","","提示词模板","提示词,眼神光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1331","明暗对比法的提示词怎么写","明暗对比法参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Chiaroscuro 明暗对比法 / 伦勃朗光：高反差布光，暗部占比大，亮部集中于主体关键区域，营造高级感与戏剧感
- 适配场景：悬疑片、黑色电影、人物情绪深沉的特写（如反派、内心复杂的角色）
- 适配环境：室内（单侧硬光+弱辅光）、室外（阴天侧逆光、夕阳逆光）
- 实操用法：调整画面光影，保持构图一致性；主光从侧上方照射，辅光极弱（仅补充暗部细节），暗部保留少量细节，亮部集中于主体面部/关键区域，强化明暗对比，不干扰构图平衡","","提示词模板","提示词,明暗对比法,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1332","伦勃朗布光的提示词怎么写","伦勃朗布光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Rembrandt lighting 伦勃朗布光：经典人像布光，一侧面部受光，另一侧颧骨处有三角形亮斑，兼顾质感与氛围感
- 适配场景：人物特写、传记片人像、商业人像（如演员海报、角色定妆照）
- 适配环境：室内棚拍、室外柔和侧光场景（避免强光直射）
- 实操用法：调整画面光影，保持构图一致性；主光从侧上方45度照射，辅光微弱，确保阴影侧颧骨有三角形亮斑，柔和过渡明暗，不割裂面部光影，突出人物轮廓","","提示词模板","提示词,伦勃朗布光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1333","蝴蝶光的提示词怎么写","蝴蝶光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Butterfly lighting 蝴蝶光：主光从正上方略靠前照射，面部下方形成蝴蝶状阴影，凸显面部轮廓，适配人像
- 适配场景：人物特写、美女镜头、商业人像（如广告模特、演员近景）
- 适配环境：室内棚拍、室外柔和光线（如阴天、夕阳侧光）
- 实操用法：调整画面光影，保持构图一致性；主光位于主体正上方略靠前，用柔光罩柔化光线，重点凸显面部轮廓，蝴蝶状阴影柔和，不影响画面整体平衡","","提示词模板","提示词,蝴蝶光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1334","环形光的提示词怎么写","环形光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Loop lighting 环形光：侧光与逆光结合，照亮主体轮廓与侧面，强化立体感与分离感
- 适配场景：全身镜头、人物中景（如角色入场、场景主体突出镜头）
- 适配环境：室内、室外均可，尤其适合主体与背景对比度低的场景
- 实操用法：调整画面光影，保持构图一致性；光源位于主体侧后方，强度适中，既勾勒轮廓，又强化侧面立体感，不直射镜头，避免轮廓过曝","","提示词模板","提示词,环形光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1335","二分光的提示词怎么写","二分光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Split lighting 二分光：侧光的细分，主体面部一半受光、一半处于阴影，强化戏剧感与人物情绪
- 适配场景：悬疑场景、反派特写、复杂情绪镜头（如紧张、压抑、矛盾的角色）
- 适配环境：室内单侧硬光、室外侧逆光、夜景暗调场景
- 实操用法：调整画面光影，保持构图一致性；光源位于主体侧面，硬光照射，明确区分面部明暗，不干扰主体整体构图，强化戏剧张力，避免阴影过重","","提示词模板","提示词,二分光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1336","高调光的提示词怎么写","高调光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
High-key lighting 高调光：整体画面明亮，明暗反差小，阴影柔和，营造清新、轻快、治愈的氛围
- 适配场景：青春片、喜剧片、儿童片、清新人像（如校园场景、家庭场景）
- 适配环境：室内多柔光、室外阴天/黄金小时光、明亮室内场景（如咖啡馆、卧室）
- 实操用法：调整画面光影，保持构图一致性；多光源柔光搭配，主光、辅光强度接近，整体提升画面亮度，阴影极淡，避免过曝，营造轻快通透的氛围","","提示词模板","提示词,高调光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1337","平光的提示词怎么写","平光参考提示词：
调整画面的光影关系，按照下面光调整画面的光影 氛围 色调等
Flat lighting 平光：光线均匀照射主体，无明显明暗反差，画面柔和，适配日常、写实场景
- 适配场景：纪实镜头、日常对话镜头、静物平铺（如产品展示、日常场景）
- 适配环境：室内柔光、室外阴天漫射光、均匀灯光场景
- 实操用法：调整画面光影，保持构图一致性；多光源均匀分布，光线柔和，无明显主辅光区分，整体明暗均匀，避免局部过亮或过暗","","提示词模板","提示词,平光,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1338","角色三视图生成的提示词怎么写","角色三视图生成参考提示词：
以参考图为基础保持风格与特征一致，绘制标准四视图：左侧为正面大特写+下方中文信息卡，依次为正面、侧面、背面标准视图，纯色渐变灰色背景，无边框分格，视角规范统一，细节清晰可用于资产建模，AI高清修复，整体风格统一，无多余文字","","提示词模板","提示词,角色三视图生成,来源:功能提示词收集","image","approved","1","1",""
"KEEP","1339","画面推演-3秒后的提示词怎么写","画面推演-3秒后参考提示词：
画面推演逻辑：1. 若提供文案主题，将【文案主题】作为叙事核心，结合【图像核心内容】与以参考图为基础，推演3秒后场景变化，还原环境空间布局的自然衔接，保持人物与所有物品相对位置的合理演进，贴合3秒内真实动作/场景变化逻辑，呈现完整的3秒后单张画面，符合剧情叙事逻辑，推演3秒后场景并创作单张画面；2. 若未提供文案主题，仅以【图像核心内容】为基础，遵循以参考图为基础，推演3秒后场景变化，还原环境空间布局的自然衔接，保持人物与所有物品相对位置的合理演进，贴合3秒内真实动作/场景变化逻辑，呈现完整的3秒后单张画面，符合剧情叙事逻辑，推演3秒后场景并创作画面。AI精准把控画面视角与构图，突出3秒后场景的核心变化（主体动作、环境细节演进），严格还原物体相对位置的自然衔接，保持画面视觉统一性与叙事完整性，贴合3秒内合理演进逻辑，4K极致超高清分辨率，原生细节拉满，电影级工业级光影，物理级光线反射与折射，自然明暗渐变过渡，超写实级材质纹理（金属/织物/植被/岩石/皮肤）清晰无失真，无磨皮过度锐化，符合人眼真实视觉逻辑，浅景深虚化过渡自然，专业影视级布光，单反相机85mm/35mm黄金焦段拍摄，动态范围拉满，暗部亮部细节保留完整，严格对齐参考图核心美术风格（写实/二次元/赛博朋克/古风/废土/极简等），严格保持统一美术风格，画面无文字水印/时间码/字幕，色彩体系统一（色调/饱和度/色温一致，无时间码无字幕","","提示词模板","提示词,画面推演-3秒后,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1340","画面推演-5秒前的提示词怎么写","画面推演-5秒前参考提示词：
画面推演逻辑：1. 若提供文案主题，将【文案主题】作为叙事核心，结合【图像核心内容】与以参考图为基础，推演5秒前场景状态，还原环境空间布局的前置衔接，保持人物与所有物品相对位置的前置合理状态，贴合5秒内真实动作/场景回溯逻辑，呈现完整的5秒前单张画面，符合剧情叙事逻辑，推演5秒前场景并创作单张画面。2. 若未提供文案主题，仅以【图像核心内容】为基础，遵循以参考图为基础，推演5秒前场景状态，还原环境空间布局的前置衔接，保持人物与所有物品相对位置的前置合理状态，贴合5秒内真实动作/场景回溯逻辑，呈现完整的5秒前单张画面，符合剧情叙事逻辑，推演5秒前场景并创作画面。AI精准把控画面视角与构图，突出5秒前场景的核心前置状态（主体动作、环境细节前置形态），严格还原物体相对位置的前置衔接，保持画面视觉统一性与叙事完整性，贴合5秒内合理回溯逻辑，4K极致超高清分辨率，原生细节拉满，电影级工业级光影，物理级光线反射与折射，自然明暗渐变过渡，超写实级材质纹理（金属/织物/植被/岩石/皮肤）清晰无失真，无磨皮过度锐化，符合人眼真实视觉逻辑，浅景深虚化过渡自然，专业影视级布光，单反相机85mm/35mm黄金焦段拍摄，动态范围拉满，暗部亮部细节保留完整，严格对齐参考图核心美术风格（写实/二次元/赛博朋克/古风/废土/极简等），严格保持统一美术风格，画面无文字水印/时间码/字幕，色彩体系统一（色调/饱和度/色温一致），无时间码无字幕","","提示词模板","提示词,画面推演-5秒前,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1341","推镜头的提示词怎么写","推镜头参考提示词：
电影级平滑推镜头，匀速向前推进，焦距平稳放大，画面逐步聚焦主体，引导观众视线集中，营造紧张压迫感。专业电影级灯光布置，光影层次分明，明暗对比细腻，呈现高级电影质感，镜头运动丝滑稳定，整体氛围极具叙事张力","","提示词模板","提示词,推镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1342","拉镜头的提示词怎么写","拉镜头参考提示词：
电影级平滑拉镜头，匀速向后拉开，焦距平稳缩小，画面逐渐舒展，清晰呈现主体与周围环境的空间关系，营造开阔延伸感。专业电影灯光，光影层次细腻，明暗过渡自然，空间立体感强。高质感电影色调，画面干净通透，镜头运动丝滑稳定，整体氛围沉稳大气，极具叙事感。","","提示词模板","提示词,拉镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1343","摇镜头的提示词怎么写","摇镜头参考提示词：
电影级平稳摇镜头，水平匀速缓慢旋转，完整展现广阔场景与空间环境，画面舒展大气。采用自然柔和光线，光影过渡自然真实，镜头转动流畅无卡顿，整体呈现高级电影质感，画面稳定大气，富有空间叙事感。","","提示词模板","提示词,摇镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1344","移镜头的提示词怎么写","移镜头参考提示词：
电影级平稳移镜头，水平匀速横向移动，平稳掠过场景与主体，展现空间层次与环境细节。光线自然均匀，光影过渡流畅，镜头移动丝滑无抖动，呈现高级电影质感，画面富有流动感与空间叙事性。","","提示词模板","提示词,移镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1345","跟镜头的提示词怎么写","跟镜头参考提示词：
电影级平稳跟镜头，匀速跟随主体运动，始终保持主体稳定居中，清晰捕捉动态过程与周围环境变化。光线层次自然丰富，画面流畅不晃动，呈现高级电影质感，整体极具沉浸感与现场叙事氛围","","提示词模板","提示词,跟镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1346","固定镜头的提示词怎么写","固定镜头参考提示词：
电影级稳定固定镜头，画面静止无运动，构图严谨规整，清晰呈现主体状态与环境氛围。光线层次细腻柔和，画面沉稳扎实，过渡自然，呈现高级电影质感，整体安静有力，叙事感沉稳克制。","","提示词模板","提示词,固定镜头,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1347","环拍镜头的提示词怎么写","环拍镜头参考提示词：
按照电影级的专业水准进行拍摄，使用高精度的拍摄设备和稳定的运动系统，确保相机能够平稳地围绕主体进行 360 度旋转。在拍摄前，需精确规划相机的运动轨迹，保证旋转过程匀速、顺滑，无任何卡顿或抖动，为观众带来流畅的视觉体验。
拍摄过程中，要始终聚焦主体，清晰展示主体的每一个细节。无论是主体的正面、侧面还是背面，都要以最佳的角度和清晰度呈现，让观众能全面了解主体的外观、结构及特征。在相机旋转时，背景的切换要自然，与主体形成协调的视觉关系，既不会抢夺主体的关注度，又能为画面增添丰富的空间感。
运用专业的电影灯光技术进行布光。根据主体的材质、颜色及场景氛围，精心布置主光、辅光、轮廓光和背景光等。主光突出主体的关键部位和主要特征；辅光填充阴影部分，使画面暗部细节得以展现，增强层次感；轮廓光勾勒主体轮廓，将主体与背景分离，提升立体感；背景光营造背景的深度和氛围，使画面更具空间感。通过精确控制灯光的强度、颜色、角度及光影分布，营造出细腻、真实且具有艺术感的光影效果，为影片增添电影质感。
拍摄分辨率设定为 4K，以保证画面具有极高的清晰度和丰富的细节。在 4K 分辨率下，主体的每一处纹理、每一个细微表情以及灯光的微妙变化都能清晰可辨，为观众呈现出极致的视觉享受。最终生成的影片应具备电影级的画质，无论是在大银幕还是高清屏幕上播放，都能展现出卓越的品质。","","提示词模板","提示词,环拍镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1348","弧线运动镜头的提示词怎么写","弧线运动镜头参考提示词：
基于专业电影制作的高标准，致力于打造一个极具视觉冲击力与艺术感染力的电影级弧线运动镜头，从镜头运动、焦点控制、背景处理、布光设计到整体质感呈现，全方位展现专业电影制作的精湛技艺。
镜头运动规划与执行
轨迹设计：在拍摄前期，由专业的摄影指导与运动控制团队，依据场景的空间布局、故事内容以及想要传达的情感氛围，精心设计摄影机的弧形运动轨迹。运用三维建模软件，精确绘制出弧形轨迹在空间中的路径，考虑场景中各个元素的位置关系，确保弧形运动既能完美展现主体，又能与背景环境相互呼应，形成富有节奏感和韵律感的视觉构图。
设备选择与调试：为实现流畅、精准的弧形运动，选用高端的电影拍摄设备，如配备高精度电动轨道的专业摄影机，或具备先进稳定技术的手持云台系统。在拍摄前，对设备进行全面调试，确保轨道的顺滑度、云台的稳定性以及运动控制系统的精确性。
拍摄执行：在拍摄过程中，由经验丰富的摄影师操作摄影机，严格按照预设的弧形轨迹和速度曲线进行拍摄。摄影师需时刻关注镜头画面，根据实际场景的变化，微调摄影机的角度和姿态，确保画面构图始终保持平衡和美感。
焦点控制与主体呈现
焦点技术运用：采用先进的跟焦技术，确保主体在镜头运动过程中全程清晰锐利、焦点稳定。
主体细节展现：为了突出主体，除了保持焦点稳定外，还需从画面构图、光线运用等方面进行精心设计。
背景处理与空间营造
背景虚化原理：依据光学原理和景深控制技术，实现背景自然流动虚化的效果。
专业影视布光与光影塑造
布光理念与方案：以专业的影视布光理念为指导，根据场景的类型、时间、氛围等因素，制定详细的布光方案。
电影质感呈现与整体把控
画面色彩与调色：在拍摄过程中，注重画面色彩的选择和搭配，根据故事的主题和氛围，确定整体的色彩基调。
运镜节奏与韵律：电影质感不仅体现在画面的视觉效果上，还体现在运镜的节奏和韵律上。","","提示词模板","提示词,弧线运动镜头,来源:功能提示词收集","video","approved","1","1",""
"KEEP","1349","生气的提示词怎么写","生气参考提示词：
生气：眉头紧锁，眼神锐利，面部肌肉紧绷，嘴角下撇紧闭，神情严肃不悦，整体情绪表达强烈且自然。","","提示词模板","提示词,生气,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1350","微笑的提示词怎么写","微笑参考提示词：
微笑：嘴角自然上扬，眉眼温和舒展，面部肌肉放松，神情轻松愉悦，表情自然亲切，传递温和友善的情绪","","提示词模板","提示词,微笑,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1351","思考的提示词怎么写","思考参考提示词：
思考：眉头微蹙，目光沉静专注，眼神略微放空或向下凝视，嘴角自然放松，神情专注内敛，呈现出思索、斟酌的状态。","","提示词模板","提示词,思考,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1352","疑惑的提示词怎么写","疑惑参考提示词：
疑惑：眉头微蹙，眼神略带迟疑，目光轻飘不定，嘴角平直放松，面露不解与迟疑，神情充满疑问与思索。","","提示词模板","提示词,疑惑,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1353","吓到的提示词怎么写","吓到参考提示词：
吓到：双眼睁大，眉头微抬，嘴巴微张，面部肌肉瞬间紧绷，神情惊慌，表现出突然受惊的状态。","","提示词模板","提示词,吓到,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1354","偷窥的提示词怎么写","偷窥参考提示词：
偷窥：眼神躲闪偷瞄，目光小心翼翼，头部微侧，神情谨慎隐秘，略带紧张与试探，动作收敛不敢直视。","","提示词模板","提示词,偷窥,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1355","邪恶的提示词怎么写","邪恶参考提示词：
邪恶：嘴角勾起冷笑，眼神阴鸷锐利，眉眼带挑衅与算计，神情狡黠阴冷，透着危险与不怀好意。","","提示词模板","提示词,邪恶,来源:功能提示词收集","image,video","approved","1","1",""
"KEEP","1356","哭泣的提示词怎么写","哭泣参考提示词：
哭泣：双眼微红泛泪，眉头轻蹙，嘴角下撇，神情委屈难过，情绪悲伤且自然真实。","","提示词模板","提示词,哭泣,来源:功能提示词收集","image,video","approved","1","1",""
